took,timed_out,shards_total,shards_successful,shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_id_quartiere,hits_hits__source_id_municipio,hits_hits__source_id_circoscrizione,hits_hits__source_ora,hits_hits__source_id_corsa,hits_hits__source_totale_rilevazioni,hits_hits__source_id_data,hits_hits__source_municipio,hits_hits__source_quartiere,hits_hits__source_flag_amtab_mezzi,hits_hits__source_data,hits_hits__source_anno,hits_hits__source_data_anno
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_19_185118_20170316",1.0,11.0,4.0,148.0,19.0,"185118",1.0,2.0170316E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_20_124611_20170316",1.0,4.0,3.0,227.0,20.0,"124611",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_13_144785_20170316",1.0,5.0,3.0,139.0,13.0,"144785",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_15_160478_20170316",1.0,2.0,3.0,93.0,15.0,"160478",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_19_190969_20170316",1.0,9.0,4.0,148.0,19.0,"190969",2.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_185122_20170316",1.0,2.0,3.0,168.0,14.0,"185122",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_20_190972_20170316",1.0,9.0,4.0,148.0,20.0,"190972",1.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_21_144792_20170316",1.0,5.0,3.0,139.0,21.0,"144792",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_20_160503_20170316",1.0,6.0,5.0,176.0,20.0,"160503",2.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_21_160503_20170316",1.0,6.0,5.0,176.0,21.0,"160503",1.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_21_158838_20170316",1.0,9.0,4.0,148.0,21.0,"158838",7.0,2.0170316E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_18_184823_20170316",1.0,5.0,3.0,139.0,18.0,"184823",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_13_187022_20170316",1.0,5.0,3.0,139.0,13.0,"187022",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_13_187023_20170316",1.0,5.0,3.0,139.0,13.0,"187023",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_14_157760_20170316",1.0,2.0,3.0,93.0,14.0,"157760",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_16_157768_20170316",1.0,2.0,3.0,93.0,16.0,"157768",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_184807_20170316",1.0,5.0,3.0,139.0,16.0,"184807",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_8_184575_20170316",1.0,2.0,3.0,93.0,8.0,"184575",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_9_184563_20170316",1.0,2.0,3.0,93.0,9.0,"184563",2.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_14_184057_20170316",1.0,12.0,1.0,140.0,14.0,"184057",1.0,2.0170316E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_14_125885_20170316",1.0,17.0,3.0,139.0,14.0,"125885",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_18_185002_20170316",1.0,6.0,5.0,176.0,18.0,"185002",3.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_20_160500_20170316",1.0,6.0,5.0,176.0,20.0,"160500",1.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_18_186961_20170316",1.0,4.0,3.0,227.0,18.0,"186961",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_22_184856_20170316",1.0,5.0,3.0,139.0,22.0,"184856",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_227_12_185229_20170316",1.0,2.0,3.0,227.0,12.0,"185229",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_15_122150_20170316",1.0,15.0,2.0,240.0,15.0,"122150",1.0,2.0170316E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_15_184062_20170316",1.0,12.0,1.0,140.0,15.0,"184062",1.0,2.0170316E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_17_125873_20170316",1.0,17.0,3.0,139.0,17.0,"125873",2.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","16_2_240_19_192270_20170316",1.0,16.0,2.0,240.0,19.0,"192270",1.0,2.0170316E7,"MUNICIPIO N.4","XVI - LOSETO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_17_161428_20170316",1.0,8.0,5.0,151.0,17.0,"161428",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_8_184134_20170316",1.0,8.0,5.0,151.0,8.0,"184134",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_17_159782_20170316",1.0,3.0,3.0,93.0,17.0,"159782",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_17_159788_20170316",1.0,3.0,3.0,93.0,17.0,"159788",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_17_159785_20170316",1.0,3.0,3.0,93.0,17.0,"159785",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_184131_20170316",1.0,8.0,5.0,151.0,7.0,"184131",5.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","16_2_240_18_192268_20170316",1.0,16.0,2.0,240.0,18.0,"192268",1.0,2.0170316E7,"MUNICIPIO N.4","XVI - LOSETO",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_2_240_4_184565_20170316",1.0,8.0,2.0,240.0,4.0,"184565",1.0,2.0170316E7,"MUNICIPIO N.4","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_8_184042_20170316",1.0,12.0,1.0,140.0,8.0,"184042",2.0,2.0170316E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_159753_20170316",1.0,2.0,3.0,168.0,14.0,"159753",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_17_176953_20170316",1.0,2.0,3.0,93.0,17.0,"176953",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_14_159741_20170316",1.0,2.0,3.0,168.0,14.0,"159741",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_10_125858_20170316",1.0,17.0,3.0,139.0,10.0,"125858",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_17_125891_20170316",1.0,17.0,3.0,139.0,17.0,"125891",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_15_184160_20170316",1.0,8.0,5.0,151.0,15.0,"184160",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_21_144805_20170316",1.0,5.0,3.0,139.0,21.0,"144805",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_144804_20170316",1.0,5.0,3.0,139.0,19.0,"144804",3.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_12_176904_20170316",1.0,2.0,3.0,93.0,12.0,"176904",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_16_176952_20170316",1.0,2.0,3.0,93.0,16.0,"176952",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_11_184051_20170316",1.0,12.0,1.0,140.0,11.0,"184051",1.0,2.0170316E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_21_185011_20170316",1.0,6.0,5.0,176.0,21.0,"185011",1.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","1_3_168_17_131168_20170316",1.0,1.0,3.0,168.0,17.0,"131168",1.0,2.0170316E7,"MUNICIPIO N.1","I - SAN NICOLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_144804_20170316",1.0,5.0,3.0,139.0,16.0,"144804",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_18_186972_20170316",1.0,10.0,4.0,227.0,18.0,"186972",1.0,2.0170316E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_16_186957_20170316",1.0,10.0,4.0,227.0,16.0,"186957",1.0,2.0170316E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_13_184056_20170316",1.0,12.0,1.0,140.0,13.0,"184056",1.0,2.0170316E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_12_125874_20170316",1.0,17.0,3.0,139.0,12.0,"125874",1.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_12_184140_20170316",1.0,8.0,5.0,151.0,12.0,"184140",2.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_17_192175_20170316",1.0,2.0,5.0,227.0,17.0,"192175",1.0,2.0170316E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_18_184539_20170316",1.0,2.0,3.0,93.0,18.0,"184539",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_8_159615_20170316",1.0,6.0,5.0,176.0,8.0,"159615",2.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_20_185008_20170316",1.0,6.0,5.0,176.0,20.0,"185008",1.0,2.0170316E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_20_192270_20170316",1.0,14.0,2.0,240.0,20.0,"192270",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_15_192264_20170316",1.0,14.0,2.0,240.0,15.0,"192264",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_23_161109_20170316",1.0,17.0,3.0,139.0,23.0,"161109",2.0,2.0170316E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_18_122109_20170316",1.0,7.0,5.0,176.0,18.0,"122109",2.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_6_192256_20170316",1.0,8.0,5.0,151.0,6.0,"192256",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_11_184894_20170316",1.0,4.0,3.0,227.0,11.0,"184894",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_11_157755_20170316",1.0,5.0,3.0,139.0,11.0,"157755",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_15_163289_20170316",1.0,2.0,3.0,93.0,15.0,"163289",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_23_184855_20170316",1.0,5.0,3.0,93.0,23.0,"184855",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_184515_20170316",1.0,5.0,3.0,139.0,12.0,"184515",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_227_14_187012_20170316",1.0,10.0,4.0,227.0,14.0,"187012",1.0,2.0170316E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_18_157778_20170316",1.0,5.0,3.0,139.0,18.0,"157778",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_17_192267_20170316",1.0,14.0,2.0,240.0,17.0,"192267",1.0,2.0170316E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_17_160485_20170316",1.0,7.0,5.0,176.0,17.0,"160485",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_186972_20170316",1.0,2.0,3.0,168.0,18.0,"186972",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_10_125858_20170316",1.0,2.0,3.0,93.0,10.0,"125858",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_12_125880_20170316",1.0,2.0,3.0,93.0,12.0,"125880",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_9_176899_20170316",1.0,7.0,5.0,176.0,9.0,"176899",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_15_184518_20170316",1.0,5.0,3.0,139.0,15.0,"184518",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_20_157782_20170316",1.0,5.0,3.0,139.0,20.0,"157782",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_10_184513_20170316",1.0,5.0,3.0,139.0,10.0,"184513",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_186988_20170316",1.0,2.0,3.0,168.0,21.0,"186988",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_184539_20170316",1.0,5.0,3.0,139.0,19.0,"184539",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_12_184058_20141104",1.0,9.0,4.0,148.0,12.0,"184058",17.0,2.0141104E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2014-11-04","2014","2014"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_21_192277_20170316",1.0,8.0,5.0,151.0,21.0,"192277",1.0,2.0170316E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_21_184542_20170316",1.0,5.0,3.0,139.0,21.0,"184542",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_93_20_184824_20170316",1.0,5.0,3.0,93.0,20.0,"184824",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_17_125877_20170316",1.0,2.0,3.0,93.0,17.0,"125877",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_12_157755_20170316",1.0,7.0,5.0,176.0,12.0,"157755",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_13_184476_20170316",1.0,3.0,3.0,93.0,13.0,"184476",1.0,2.0170316E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_184580_20170316",1.0,5.0,3.0,139.0,12.0,"184580",2.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_19_184523_20170316",1.0,5.0,3.0,139.0,19.0,"184523",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_20_184541_20170316",1.0,5.0,3.0,139.0,20.0,"184541",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_9_185025_20170316",1.0,5.0,3.0,139.0,9.0,"185025",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_185030_20170316",1.0,5.0,3.0,139.0,12.0,"185030",1.0,2.0170316E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_14_157765_20170316",1.0,7.0,5.0,176.0,14.0,"157765",1.0,2.0170316E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","1_3_168_12_124534_20170316",1.0,1.0,3.0,168.0,12.0,"124534",1.0,2.0170316E7,"MUNICIPIO N.1","I - SAN NICOLA",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_21_125899_20170316",1.0,2.0,3.0,93.0,21.0,"125899",1.0,2.0170316E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_10_158695_20170316",1.0,4.0,3.0,227.0,10.0,"158695",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_16_184918_20170316",1.0,4.0,3.0,227.0,16.0,"184918",1.0,2.0170316E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-16","2017","2017"
